计数,名称,内容,位置 X,位置 Y,位置 Z,直径,中心 X,中心 Y,中心 Z
1,圆,,,,,17.4008,9090.5719,3996.5663,0.0000
1,圆,,,,,10.0349,9077.5943,3493.3262,0.0000
1,圆,,,,,17.4008,9077.5294,3493.3430,0.0000
1,圆,,,,,17.4008,8621.9240,5441.7281,0.0000
1,圆,,,,,17.4008,8622.7184,4616.6588,0.0000
1,圆,,,,,10.0349,8652.3588,4977.3875,0.0000
1,圆,,,,,17.4008,8616.2865,4248.4303,0.0000
1,圆,,,,,10.0349,8622.7833,4616.6420,0.0000
1,圆,,,,,17.4008,8666.2351,5185.6364,0.0000
1,圆,,,,,10.0349,8621.9889,5441.7114,0.0000
1,圆,,,,,17.4008,8652.2939,4977.4043,0.0000
1,圆,,,,,10.0349,8666.3001,5185.6196,0.0000
1,圆,,,,,17.4008,9254.2105,4383.3236,0.0000
1,圆,,,,,10.0349,9287.9071,5583.4846,0.0000
1,圆,,,,,17.4008,9104.7259,5546.5428,0.0000
1,圆,,,,,10.0349,9254.2754,4383.3068,0.0000
1,圆,,,,,17.4008,9394.8294,5605.2259,0.0000
1,圆,,,,,10.0349,9571.7972,1722.8230,0.0000
1,圆,,,,,17.4008,9287.8422,5583.5013,0.0000
1,圆,,,,,10.0349,9394.8943,5605.2091,0.0000
1,圆,,,,,10.0349,9104.7908,5546.5260,0.0000
1,圆,,,,,10.0349,9128.8704,4682.9294,0.0000
1,圆,,,,,17.4008,9128.8055,4682.9462,0.0000
1,圆,,,,,10.0349,9096.9660,4495.6214,0.0000
1,圆,,,,,17.4008,9096.9011,4495.6382,0.0000
1,圆,,,,,10.0349,9098.5577,5447.9777,0.0000
1,圆,,,,,17.4008,9098.4928,5447.9944,0.0000
1,圆,,,,,10.0349,9071.3464,4999.9604,0.0000
1,圆,,,,,17.4008,9071.2815,4999.9772,0.0000
1,圆,,,,,10.0349,8032.0801,3428.1769,0.0000
1,圆,,,,,17.4008,8032.0152,3428.1937,0.0000
1,圆,,,,,10.0349,7989.0207,2845.8703,0.0000
1,圆,,,,,17.4008,7988.9557,2845.8871,0.0000
1,圆,,,,,10.0349,8131.2667,4842.6158,0.0000
1,圆,,,,,17.4008,8131.2018,4842.6326,0.0000
1,圆,,,,,10.0349,8148.0214,4418.5843,0.0000
1,圆,,,,,17.4008,8147.9564,4418.6011,0.0000
1,圆,,,,,17.4008,7837.4290,4993.4617,0.0000
1,圆,,,,,17.4008,7679.7380,4199.8355,0.0000
1,圆,,,,,10.0349,7865.9511,4513.6574,0.0000
1,圆,,,,,17.4008,7793.9087,3699.4923,0.0000
1,圆,,,,,10.0349,7679.8030,4199.8187,0.0000
1,圆,,,,,17.4008,7812.6380,4797.7138,0.0000
1,圆,,,,,10.0349,7837.4939,4993.4449,0.0000
1,圆,,,,,17.4008,7865.8862,4513.6742,0.0000
1,圆,,,,,10.0349,7812.7029,4797.6970,0.0000
1,圆,,,,,17.4008,8609.2232,2814.2570,0.0000
1,圆,,,,,10.0349,8609.8488,3387.2206,0.0000
1,圆,,,,,17.4008,8545.4464,2009.6984,0.0000
1,圆,,,,,10.0349,8609.2881,2814.2402,0.0000
1,圆,,,,,17.4008,8605.9970,3924.1164,0.0000
1,圆,,,,,10.0349,8616.3514,4248.4135,0.0000
1,圆,,,,,17.4008,8609.7839,3387.2374,0.0000
1,圆,,,,,10.0349,8606.0620,3924.0996,0.0000
1,圆,,,,,10.0349,8545.5113,2009.6816,0.0000
1,圆,,,,,10.0349,8382.0758,4969.6237,0.0000
1,圆,,,,,17.4008,8382.0109,4969.6405,0.0000
1,圆,,,,,10.0349,8118.3095,5081.6746,0.0000
1,圆,,,,,17.4008,8118.2446,5081.6914,0.0000
1,圆,,,,,10.0349,8532.2769,1780.2988,0.0000
1,圆,,,,,17.4008,8532.2120,1780.3156,0.0000
1,圆,,,,,10.0349,8445.9696,5149.7845,0.0000
1,圆,,,,,17.4008,8445.9047,5149.8013,0.0000
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C1;35.76},11073.8960,5580.4669,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;∠12°},7871.1479,4494.7500,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;甲},8195.8863,5081.8040,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;2.72},7829.1803,4799.3674,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;5.09},7875.7799,4505.7394,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;∠14°},9082.9184,4983.1227,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;甲},8450.2400,4966.6967,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;甲},9147.1312,5435.3367,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;2.91},9082.0708,4996.0796,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;2.03},7626.5583,4754.4317,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;4.95},6642.1931,4989.3187,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;∠11°},6644.0868,4972.3326,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;∠8°},6225.8941,5714.7878,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;1.09},6227.7391,5728.8030,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;可靠},7152.7361,4781.5548,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;5.33},7595.5722,4596.0430,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;甲},7409.3308,4880.3771,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;甲},7414.4942,4717.9414,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;∠7°},9109.3685,3009.2580,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;∠7°},10201.8165,2185.7964,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;3.37},9636.2101,5138.2230,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;甲},9654.5132,3806.4924,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;甲},8887.1590,5360.7600,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;4.97},7122.3551,4789.4431,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;5.73},10199.4906,2203.8979,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;∠15°},8850.2694,5358.1131,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;甲},9466.3671,5597.6627,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;甲},7846.8395,3698.0355,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;5.82},7811.7231,3708.4124,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;∠9°},8398.1788,4958.0528,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;2.81},8405.8203,4975.8446,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;甲},8655.6077,2810.1537,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;3.83},9105.3872,3999.8522,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;∠7°},7810.7073,3686.9845,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;6.50},8047.4012,3436.1431,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;5.42},8619.5390,3935.3556,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;∠10°},8156.8291,4399.4289,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;乙},8647.6554,3933.0606,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;∠10°},8615.7595,3921.2596,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;5.50},8137.5866,4825.6343,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;丙},8165.8247,4816.9371,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;甲},8189.4392,4399.4573,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;∠12°},7633.5319,4892.8405,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;甲},9138.4660,4990.6637,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;∠13°},6230.2156,5818.6333,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;甲},10151.2477,3353.8265,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;3.95},6228.2435,5833.0242,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;乙},6262.7433,5827.9950,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;3.59},9418.6069,5603.1458,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;∠5°},9423.0532,5585.9287,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;∠9°},10124.1011,3347.3598,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;5.35},10132.8007,3365.3940,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;甲},8679.2787,4243.7500,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;∠12°},9262.6841,5546.5365,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;甲},9152.7530,3984.7743,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;3.66},8628.5618,4249.5248,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;2.34},8860.8364,5376.6316,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;乙},6256.1259,5719.1120,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;甲},9295.6375,5551.6815,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;2.20},9261.9959,5560.2555,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;5.72},9654.7001,3295.4527,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;4.63},9136.6999,4699.7512,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;甲},9168.8570,4692.8904,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;∠7°},8140.3442,4812.5379,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;∠6°},9140.2549,4682.0378,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;∠13°},9652.6272,3280.3043,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;甲},9686.5900,3292.4494,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;5.48},7131.3219,4383.5253,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;∠5°},7135.1378,4364.1327,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;∠9°},7652.4332,5100.7755,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;∠7°},6836.2836,4656.6869,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;∠14°},7863.0190,4983.8806,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;∠8°},7387.5401,4712.3726,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;乙},7164.2138,4376.6502,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;6.20},7434.6406,4058.3246,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;4.73},6839.7636,4669.9414,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;甲},6869.6602,4660.4801,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;∠8°},7627.3941,4740.7381,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;∠6°},9273.0087,4368.3145,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;∠11°},8673.8562,4957.0147,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;∠10°},8137.0431,5066.6827,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;∠3°},9132.5026,5529.2119,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;∠10°},7434.6406,4040.8246,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;∠10°},7831.4364,4782.7053,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;∠10°},8628.5818,3372.2286,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;∠5°},8038.8706,3413.9846,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;3.89},8670.2905,4970.7356,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;甲},8705.1009,4968.1558,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;5.86},8628.5817,3389.7286,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;3.74},8587.6845,4587.1425,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;4.54},9115.6993,4498.1292,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;4.38},9273.0086,4385.8145,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;甲},9138.7939,3014.4171,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;5.55},9088.0168,3493.7926,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;2.97},8137.0430,5084.1827,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;0.74},7652.4332,5118.2755,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;优},7704.3589,5112.9069,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;甲},7488.2304,4050.1310,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;5.25},7384.6958,4725.8189,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;3.59},7863.0190,5001.3806,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;甲},7896.3598,4992.4372,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;可靠},7906.7105,4494.6537,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;甲},7863.0328,4794.5865,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;∠10°},8584.5128,4575.6079,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;甲},8680.6866,3385.0867,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;∠14°},7594.0672,4583.2817,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;∠10°},7120.4204,4773.4628,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;∠12°},9109.0139,4475.7670,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;甲},9163.3483,4486.8076,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;4.66},9115.0034,3029.1685,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;∠6°},9107.9095,3978.5914,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;甲},7629.4760,4586.7577,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;∠10°},8664.8897,5206.3744,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;2.66},8668.1541,5218.7513,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;∠13°},7377.5337,4870.9829,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;5.85},7376.0133,4886.0765,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;合格},8065.8898,3416.2673,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;甲},7654.8104,4745.0442,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;∠8°},8630.9531,4231.2346,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;-324.66},9003.0737,4959.0794,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;∠5°},10144.9264,2931.7929,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;∠6°},9641.9932,2812.2950,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;∠13°},9590.5296,1707.8306,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;∠5°},10169.4223,2580.1754,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;∠10°},9793.1568,4674.6414,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;∠8°},9639.1696,5113.5320,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;∠10°},9627.9905,3880.7311,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;∠6°},10089.8551,3907.8865,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;∠8°},9623.9124,3792.4096,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;3.49},9112.6305,5440.8091,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;3.77},9122.9062,5540.1491,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C1;34.74},9009.2714,4974.5805,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;∠16°},9114.1296,5424.4698,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C1;35.50},8365.2956,5146.9906,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C1;35.18},8563.6392,5444.2192,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C1;36.45},6380.2808,5318.5979,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C1;34.50},7572.1456,5307.5065,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;甲},10201.4009,2591.6980,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;甲},13245.2523,3823.1775,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;4.89},13217.9881,4077.0131,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;乙},12805.0720,4530.5604,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;甲},12929.3328,5614.6039,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;乙},13202.7610,4752.3925,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;3.75},13137.6895,5215.4775,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;甲},13247.8052,4065.2419,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;乙},13262.4085,4509.1114,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;2.74},12772.7696,4537.9800,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;2.66},12137.7669,5872.6469,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;3.26},12375.2507,4445.5157,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;3.20},12144.7037,5673.2528,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;甲},12177.2523,5664.5142,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;5.83},12673.7779,4042.9832,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;合格},12754.6128,4319.9382,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;甲},12419.4173,4436.7658,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;∠25},12375.2507,4428.0157,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;∠9},14175.0488,4759.5519,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;甲},14219.2873,4922.8527,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;甲},14241.5203,4413.7265,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;5.61},14175.0488,4777.0519,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;5.71},14615.4689,4213.1166,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;甲},14649.1187,4206.0900,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;2.22},14384.0357,5828.6519,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;甲},14435.9324,5819.6989,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;5.31},14192.4338,4422.5162,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;甲},13743.9063,4251.8663,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;3.37},13638.9883,4679.5648,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;甲},13191.4922,5198.8476,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;5.48},13706.0492,4261.6328,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;3.84},13834.9663,5615.1369,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;乙},13879.1330,5606.3870,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;甲},13694.9738,4673.6621,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;3.56},13625.6561,5567.7962,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;甲},12271.5538,2607.6126,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;5.50},12158.8064,3512.6552,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;∠18°},12137.7670,5855.1469,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;5.36},12223.9697,2618.1267,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;可靠},13025.1608,1657.4820,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;6.43},12686.4717,3455.9727,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;甲},12165.2317,3983.4450,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;4.68},12963.1009,1669.9614,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;∠15°},12029.5232,4774.8672,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;∠12°},12772.7696,4520.4800,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;∠9°},13362.7961,5581.0052,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;∠14°},13638.9883,4662.0648,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;∠10°},13170.1743,4744.0283,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;∠4°},12158.8065,3495.1552,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;∠10°},12091.9498,4386.9300,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;∠17°},13136.3835,5192.9273,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;∠8°},12223.9697,2600.6267,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;甲},14231.1207,3974.6978,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;甲},14544.4805,2505.8365,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;甲},14297.8293,3179.7475,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;5.66},14197.0974,3976.2475,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;甲},12136.1165,4395.6801,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;甲},12073.6899,4783.6173,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;乙},12108.6522,5405.6327,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;3.64},12091.9498,4404.4300,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;5.38},14248.4437,3186.7399,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;4.15},13195.3267,3832.7466,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;甲},13483.0516,2790.9228,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;4.91},13269.8670,3214.5109,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;甲},13320.7892,3205.0496,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;5.39},13777.5882,3551.5944,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;甲},13830.2003,3544.1819,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;4.78},13917.0838,1733.2900,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;甲},13956.9054,1724.0791,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;甲},11683.7975,3617.8976,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;3.47},11637.2167,3953.4412,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;2.56},11395.2190,5771.2142,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;5.54},11639.6309,3626.6475,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;甲},11665.5941,4328.3292,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;4.47},11630.2770,5152.6124,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;甲},11681.3834,3944.6913,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;3.72},11629.5738,4336.9402,0.0000,,,,
